LAKE_ID,Summarized Area in SQUAREFEET,sqmiles,Count of Points,Septic Density 
1002ALI5018,25464035.15,0.913394941,16,17.51706659
1305GEN5878,27637333.42,0.99135115,16,16.13958889
0703CAR0095,35922857.04,1.288552882,16,12.41703016
1005UWB5233,40773894.71,1.462559603,16,10.9397251
1203THE0850A,228581457.5,8.199216881,16,1.951405876
0301UWB0158L,1142623.676,0.040985911,15,365.9794193
1701ROU0698,1297180.482,0.046529864,15,322.3736058
0902EAG0083,1756753.997,0.063014766,15,238.0394467
1003CHU0163,2221437.449,0.079682961,15,188.2460159
1310CHR0105,2414087.764,0.086593328,15,173.2235073
0602UWB5653,3865288.093,0.138647884,15,108.1877312
0102UWB5061,3973356.233,0.142524288,15,105.2452196
0102FAU0021A,4569524.71,0.163908851,15,91.51427685
1103BAR0085,5028028.058,0.180355366,15,83.169136
1601JON1117B,6144697.79,0.22041031,15,68.0548928
1303UWB5505,6519417.456,0.233851504,15,64.14326927
0201LIN0097A,6595126.05,0.236567171,15,63.40693812
0502SAN0043,7055128.364,0.253067454,15,59.27273436
1301BRO0426,7188974.257,0.257868507,15,58.16918164
1310UWB6752,8461376.029,0.303509558,15,49.42183729
0703STE0018,9896375.253,0.35498298,15,42.25554697
1404SIL0421,9925184.063,0.356016352,15,42.13289615
1701SUNXXX1,10175659.99,0.365000924,15,41.09578639
0705UWB0327,10521460.97,0.377404805,15,39.74512195
1401GLE0261A,11766050.16,0.422048219,15,35.54096266
0104GRE5309,15442163.04,0.553910388,15,27.08019261
1309UWB0936B,15601327.96,0.559619634,15,26.80392018
1401LUZ0154A,17646378.97,0.632975614,15,23.69759542
1302PIN0072,17732337.44,0.636058944,15,23.58272003
1203HON0877,18025759.44,0.646583991,15,23.19884223
1401GRO0158,18277322.84,0.65560757,15,22.87954057
1403UWB5139,18546671.08,0.665269092,15,22.54726725
1401STJ0096,19222372.32,0.689506495,15,21.75468992
0801UWB0592,21309657.36,0.76437741,15,19.62381386
1203BAB0876,21719637.75,0.779083406,15,19.25339429
1501UWB0987A,27594552.98,0.989816615,15,15.15432229
0403AND0164,27618764.72,0.990685091,15,15.14103739
1401SUP0104,30773790.97,1.103855882,15,13.58873042
0603SPE0013,33559259.95,1.203770654,15,12.46084538
1401STE0180,58874546.41,2.11182998,15,7.102844521
0202SHE0152,72800458.36,2.611352441,15,5.744149952
1005HIL0463,1089072.602,0.039065034,14,358.3767498
1301TOM0150I,1186841.956,0.042572021,14,328.8544843
1701UWB0689,2001952.515,0.071810037,14,194.9588197
0703NOR0040,2020674.539,0.072481596,14,193.1524805
0502VAN0045,2154603.431,0.077285625,14,181.146235
0602GRE0071,2997979.208,0.107537514,14,130.1871268
1104ECH0317,3256435.433,0.116808339,14,119.8544566
1401LOC0170,3554163.802,0.127487856,14,109.8143814
0601SMI5435,3811142.491,0.136705681,14,102.4097893
1302UWB0076A,4237671.281,0.152005269,14,92.10207058
0702UWB5469,4819468.291,0.172874328,14,80.98368447
0601BRA0179,5455748.765,0.195697708,14,71.53890625
1301MAR5930,5569151.648,0.19976547,14,70.08218201
0302UWB5239,6226170.722,0.223332744,14,62.68673264
0301UWB5531,7206812.982,0.258508382,14,54.15685136
1401PAR0092B,7652573.145,0.274497799,14,51.00223049
1005NEB0436,7715591.221,0.276758257,14,50.58566327
1202UWB5218,8307582.483,0.297992984,14,46.98097193
1309UWB0937B,8490083.701,0.304539302,14,45.97107793
1306BIN0735,8772994.945,0.314687329,14,44.48860416
1501UWB0988A,9607051.589,0.34460494,14,40.62623124
1301MIR0433,9702897.4,0.34804293,14,40.22492286
1301CRY0197B,9811228.323,0.35192876,14,39.78077837
1301UWB5438,11954903.78,0.428822399,14,32.64754837
1309UWB0915J,12045441.96,0.432070003,14,32.40215683
1601UWB5314,12269633.73,0.440111762,14,31.81010192
0704UWB5661,12416667.53,0.445385864,14,31.4334179
1301UWB5481,12746064.53,0.457201335,14,30.62108296
0702SMI0176,12888906.06,0.46232506,14,30.28172427
1401RUD0092,16047807.37,0.57563485,14,24.3209736
1104THE5401,18519472.82,0.66429349,14,21.07502212
1403SPR5346,19427059.71,0.696848632,14,20.09044628
0301MCC0162S,21363534.26,0.766309974,14,18.26936942
1601UWB1113A,22005639.54,0.78934229,14,17.73628522
1306BEA0818,22167668.61,0.795154273,14,17.60664625
1401GIL0035,25597770.45,0.918192026,14,15.24735524
0701UWB5023,45591872.71,1.635380474,14,8.560699007
1302TIT0103,133137919.6,4.775657176,14,2.93153371
1301UWB5919,1151804.981,0.041315245,13,314.6538307
1201FEA0571,1410973.309,0.050611613,13,256.8580477
1702HIG1106K,1465453.805,0.052565828,13,247.3089552
0801UWB0659,1485325.604,0.053278629,13,244.0002707
1401YOR0203,1856334.752,0.066586728,13,195.2341026
0303COA0048,2249538.171,0.080690934,13,161.1085574
1401PER0265,2326720.116,0.083459451,13,155.7642653
1304BAR0345I,2396196.465,0.085951567,13,151.2479693
1302UWB5265,2891921.198,0.103733213,13,125.3214817
1702UWB1108V,3216173.174,0.115364132,13,112.6866713
1702UWB1107F,3489846.14,0.125180781,13,103.8498074
0303LCO0047,3681173.002,0.132043676,13,98.45227303
1303UWB5513,4549792.722,0.163201065,13,79.65634296
0601EMA0183,5513853.43,0.197781923,13,65.72895962
0602POO0129,6144553.411,0.220405131,13,58.98229297
1301SEP0826,6779870.238,0.243193945,13,53.45527816
1301BRO0155,7980971.357,0.286277443,13,45.41049369
0303UWB0045A,8297418.43,0.297628399,13,43.67862758
1309UWB6520,9131952.946,0.327563152,13,39.6870036
1003UWB5129,10594004.02,0.380006924,13,34.20990296
0104UWB0131,11651232.07,0.417929694,13,31.1057103
0402UWB5044,16127018.21,0.578476143,13,22.47283687
1310SMI0035A,17701305.17,0.634945816,13,20.47418798
0102AKR0013,17714021.35,0.635401946,13,20.45949038
0102UWB5192,19327913.12,0.693292244,13,18.75111127
0201UWB5513,21578716.54,0.774028562,13,16.79524585
1404ARC5574,22013668,0.789630271,13,16.46340126
1202MAY0643,22868819.32,0.820304549,13,15.84777265
0403UWB5301,25650549.7,0.920085218,13,14.12912603
1004THR5372,27623220.52,0.99084492,13,13.12011571
0403UWB5304,44337079.1,1.590371027,13,8.174193177
0301UWB5775,52468841.46,1.882057343,13,6.907334703
1301UWB0161B,1078439.592,0.038683628,12,310.2087516
1005GRE0464,1114534.706,0.03997836,12,300.1623886
0102UWB5085,1176798.251,0.042211753,12,284.2810135
1702ROB1106G,1212369.948,0.04348771,12,275.9400297
1304WIL0353B,1616336.493,0.05797799,12,206.9750952
0801UWB0692,1820074.445,0.06528607,12,183.8064374
1702UWB0275,2142063.026,0.076835801,12,156.1771971
1306UWB6235,2280017.587,0.081784231,12,146.7275522
1304UWB0345W,2405760.165,0.086294617,12,139.0584998
0801BUC0910,2548997.578,0.091432543,12,131.2442987
0905FRE0228,3053432.328,0.109526618,12,109.5624083
1310PIK0040,3150291.73,0.113000964,12,106.193784
1302UWB5122,3228213.957,0.115796035,12,103.6304916
0904SIL0351,3580450.554,0.128430761,12,93.43555914
0601BEA0310,4286572.071,0.15375934,12,78.04403938
1401MER0094,4692286.285,0.168312309,12,71.29603336
0602GRE0067A,4710588.674,0.168968816,12,71.01902175
1204MAD1051,4897154.55,0.175660934,12,68.31342488
0602ECH0081,5548466.184,0.199023482,12,60.29439279
1701SCA0652,5655660.086,0.202868527,12,59.15160996
1402PRO0010A,6581666.584,0.23608438,12,50.82928393
0104TIM5635,7947424.915,0.285074132,12,42.09431395
1104UWB5402,8755120.888,0.314046186,12,38.21094006
1003LCO5363,8981846.516,0.322178835,12,37.24639459
1201UWB0675,9202294.38,0.330086299,12,36.35412927
1401UWB5240,9346975.929,0.335276027,12,35.79140484
0905SUC0274,9629828.799,0.345421959,12,34.74011911
0701UWB0010,9832186.074,0.352680514,12,34.025129
0801DAV5622,11794423.17,0.423065959,12,28.36437142
1401UWB5088,12499809.66,0.448368173,12,26.7637195
1302PEA0093,12562460.4,0.450615455,12,26.6302451
0704FAI0263A,13762127.35,0.493647508,12,24.30884347
1501UWB6601,13846224.31,0.496664066,12,24.16120034
0705UWB5552,14968127.85,0.536906746,12,22.35025
0703DUT0034A,17142102.64,0.614887222,12,19.51577391
0302UWB5266,17710653.36,0.635281136,12,18.88927487
0403UWB5112,23106376.15,0.828825713,12,14.47831531
0403UWB5167,26022297.64,0.933419816,12,12.85595162
1301UWB5423,476826.7249,0.017103775,11,643.1328898
1302UWB0044G,578073.2416,0.020735487,11,530.4915147
0801SAN0663,814608.0782,0.029219992,11,376.4545893
1302UWB5120,1168418.559,0.041911174,11,262.4598413
0503UWB5216,1225321.312,0.043952275,11,250.2714566
0103UWB0050,2566240.435,0.092051044,11,119.4989158
1202UWB5221,2677181.454,0.096030499,11,114.5469423
1601IND1131,3053833.636,0.109541013,11,100.4190097
0104CRY0147,3488208.181,0.125122027,11,87.91417646
1307KIN0837A,3610278.499,0.12950069,11,84.94163252
1104STO0317A,3695520.164,0.132558308,11,82.9823505
0602CAR0055,4098957.68,0.147029612,11,74.81486111
1501UWB5498,4248951.802,0.152409901,11,72.1737887
1301UWB5633,4538502.56,0.162796087,11,67.56919171
1402LOU0040,5780635.386,0.207351391,11,53.05004192
1102LOR1107C,7068615.307,0.253551231,11,43.3837373
1003DUN5037,7465560.556,0.267789657,11,41.07701588
1104UWB0153B,8948357.026,0.320977567,11,34.27030779
1304UWB5720,9785893.453,0.351019998,11,31.33724591
0704BUR0244,10770640.61,0.386342879,11,28.47211792
1501UWB0990B,11768926.48,0.422151393,11,26.05700274
0105EMU0144,12576806.77,0.451130059,11,24.3832123
1401PAU0159A,14105710.76,0.505971845,11,21.74034012
1104UWB5404,14310924.11,0.513332848,11,21.4285917
0703UWB5311,15814444.83,0.567264136,11,19.39131932
0701UWB5071,16035820.71,0.575204889,11,19.12362049
1202RIP0656A,16450880.44,0.590093081,11,18.64112688
1104UWB5253,17009006.19,0.610113052,11,18.02944547
1601UWB6618,18308858.94,0.65673877,11,16.74942991
0303SIX1030,19593272.94,0.7028107,11,15.6514407
0403UWB5397,23355201.38,0.837751074,11,13.13039201
1005BAR0338,23371411.73,0.838332539,11,13.1212848
1301MIR0152,24099182.18,0.864437665,11,12.72503553
1302UWB5181,24395252.86,0.87505772,11,12.57059934
0906MUS0008,26230762.61,0.940897455,11,11.69096584
0601LOW0295,30496463.25,1.093908137,11,10.05568898
0801UWB5578,56388658.15,2.022661168,11,5.438379979
0906BLA0047,58555485.25,2.100385256,11,5.237134459
0801SAN0981,65810889.91,2.360636621,11,4.659759957
1104BRA0347,111710860.1,4.007068552,11,2.745148943
0801CHU0971,116686471.3,4.185543726,11,2.628093438
1310ROU0080,637147.0698,0.022854465,10,437.5512543
1302UWB5123,1165149.854,0.041793925,10,239.2692224
1501SAP1016I,1323651.967,0.047479396,10,210.6176748
1701UWB0696,1457854.276,0.052293233,10,191.2293322
1302UWB0050D,1575802.052,0.05652402,10,176.9159389
1301UWB0205,2040408.624,0.073189457,10,136.6317003
0601SWE0174A,2588111.366,0.092835555,10,107.7173507
0703UWB5248,2973828.392,0.106671224,10,93.74599433
1302LBU076EE,3089153.264,0.110807928,10,90.24625059
1303UWB0320B,3557052.958,0.12759149,10,78.37513326
1306BRA0473A,3871313.115,0.138864001,10,72.01290397
1401UWB5196,4402645.53,0.157922895,10,63.32204073
0904CED0290,4422199.328,0.15862429,10,63.04204739
1310UWB6680,4557023.607,0.163460437,10,61.1768829
1310UWB0038,5594092.617,0.200660102,10,49.83551733
1201MIRXXX1,5773292.056,0.207087986,10,48.28865349
1306UWB0465D,6443741.766,0.231137017,10,43.26438112
1003COL0106,6581276.23,0.236070378,10,42.36024896
1701LON0800,6906241.163,0.247726871,10,40.36703802
1202UWB5219,7156177.215,0.256692077,10,38.95718219
0705UWB5550,7366223.679,0.264226443,10,37.84632557
1402UWB5126,8112470.962,0.290994333,10,34.36493035
0702UWB5458,8822620.911,0.316467412,10,31.59883014
0302EAS0148E,9122691.147,0.327230931,10,30.55945829
1310CHU0N98C,9275334.779,0.332706259,10,30.0565431
1601UWB6633,9416726.8,0.33777799,10,29.60524453
1401TWI0120A,9728626.41,0.348965829,10,28.65610085
0301UWB0165A,10297143.27,0.369358529,10,27.0739653
1001WOO0024,10977980.15,0.393780148,10,25.394881
1202UWB5182,11250556.47,0.403557461,10,24.77961871
1104UWB5367,11422557.6,0.409727141,10,24.40648665
1401HIL0155,11503931.76,0.412646032,10,24.23384504
1306UWB0590,12059379.64,0.432569948,10,23.11764849
0703UWB5291,12625894.7,0.452890843,10,22.08037578
0703UWB5289,14005657.29,0.502382927,10,19.90513503
1101GRA0051,16194056.9,0.580880821,10,17.21523527
1104UWB5254,16613005.33,0.595908501,10,16.78109975
0906RED0010,18633430.7,0.668381159,10,14.96152287
0601UWB5513,19983824.37,0.71681978,10,13.95050789
0601NAT5467,20139493.8,0.722403643,10,13.8426766
1308TAG0869,20685708.39,0.74199636,10,13.47715506
0303RUS0061,25479207.61,0.913939177,10,10.94164716
1311GLA0266,28029119.99,1.005404534,10,9.946245179
1401SWA0211,50760710.1,1.820786671,10,5.492131592
0801DEE0948,474348.3281,0.017014875,9,528.948949
1701SPE0305,508393.6105,0.018236079,9,493.5271499
1202UWB5196,537753.8997,0.019289232,9,466.5815529
0102UWB5086,675829.6528,0.02424201,9,371.2563493
1301UWB5915,1201309.828,0.043090984,9,208.8603987
1104ECH0511,1263505.596,0.045321946,9,198.5792943
1304UWB5242,1437316.179,0.051556531,9,174.5656615
1401SAN0255,1656165.222,0.059406647,9,151.4981998
1310SMI0042,2094415.771,0.075126694,9,119.7976319
1401EWI0164,2151384.245,0.077170153,9,116.6254007
0602BLO0038,2611890.567,0.093688515,9,96.06300233
1005MEL5325,2892128.684,0.103740656,9,86.75480141
1306UWB6219,3054597.483,0.109568412,9,82.14046238
1305UWB0381A,3272760.275,0.117393911,9,76.66496429
1401FIL0107A,3941508.14,0.141381897,9,63.65737193
0104UWB5460,4182416.604,0.150023284,9,59.99068801
1309UWB0956A,4458590.568,0.159929644,9,56.27474553
0501UWB5076,4581128.601,0.164325083,9,54.769484
1305UWB5682,5133805.06,0.184149588,9,48.87331067
1301UWB0033I,5259893.665,0.188672386,9,47.70173422
1401UWB5163,5294872.362,0.189927072,9,47.38660962
1306UWB5974,5354834.393,0.19207791,9,46.8559868
0705JEN0349,6433733.4,0.230778017,9,38.99851517
1301UWB0427,6716500.14,0.24092086,9,37.35666558
1311DEL0292,6837633.152,0.245265901,9,36.69486854
1201UWB5014,7106550.349,0.254911961,9,35.30630718
0202BLA0144A,7602123.168,0.272688158,9,33.00473356
0701OTT0198,8265775.395,0.296493363,9,30.35481097
1305UWB5667,8693310.769,0.311829057,9,28.86196713
0602BEA5495,16338597.88,0.586065506,9,15.35664513
1104THU0402,18383787.41,0.659426454,9,13.64822406
0801UWB5462,18664577.13,0.669498382,9,13.44290031
0202WMU0145,19402540.58,0.695969131,9,12.93160803
0801UWB5484,22036873.62,0.790462657,9,11.3857371
1002UWB5047,32982127.39,1.183068909,9,7.607333713
1309MYO0954,33900346.86,1.216005442,9,7.401282667
0701UWB5024,40453669.9,1.451073139,9,6.202306249
0202UWB5386,41998090.59,1.506471509,9,5.974225164
1301UWB0173A,570490.8464,0.020463507,8,390.939839
0902DRA0048,639413.3244,0.022935756,8,348.800363
1701WIC0812,808208.7826,0.028990449,8,275.9529523
1003LIN0049,1120606.147,0.040196142,8,199.0240731
1301UWB0403,1163286.065,0.041727071,8,191.7220591
0601PER0178,1259194.591,0.04516731,8,177.1192485
0302SIL0065,1287525.964,0.046183556,8,173.2218269
1701UWB0527,1309263.545,0.046963283,8,170.345841
1002UWB5009,2289697.475,0.082131448,8,97.40483278
1403AMB0336,2370687.074,0.085036545,8,94.07719902
1302UWB5116,2517219.948,0.09029268,8,88.60075968
1301IND0167,2536205.157,0.090973679,8,87.93752313
1301CRY0391,2612804.927,0.093721313,8,85.35945312
1401HOR0116,2845558.399,0.10207018,8,78.37744597
1404OQU0383,2852542.471,0.102320698,8,78.18554918
0102UWB5079,2865723.919,0.102793517,8,77.82591972
0102UWB5214,2969417.757,0.106513015,8,75.10819222
1101CAR0071,3120410.001,0.111929107,8,71.47381261
1701UWB0836A,3499087.65,0.125512274,8,63.73878621
1101ALP5136,3604697.573,0.129300502,8,61.87137621
1303HIL5506,3791591.202,0.136004376,8,58.82163656
1104WIL0215,3881869.957,0.139242675,8,57.45365047
0703FRA0035,4267768.083,0.153084841,8,52.2586034
1104JOH0434,4374318.122,0.156906791,8,50.98568358
0403UWB5438,4487374.707,0.160962131,8,49.70113134
0601UWB0364,4495827.29,0.161265325,8,49.60768848
0301UWB5404,4690137.323,0.168235226,8,47.55246687
1401UWB0169,4719838.434,0.169300605,8,47.25322758
1104MUL0394,5104043.501,0.18308204,8,43.69625761
1401UWB0162A,5152313.723,0.184813493,8,43.28688268
1402SHE0051,5161689.726,0.18514981,8,43.20825379
1601UWB1118,5313476.076,0.190594387,8,41.97395386
1401UWB5103,5343566.461,0.191673729,8,41.73759254
0705UWB5615,5347196.652,0.191803944,8,41.70925705
1601UWB1113B,5987375.654,0.214767165,8,37.24964201
1306ELM0734A,6008491.062,0.215524574,8,37.11873703
1309BEA0934A,6221270.483,0.223156972,8,35.8492048
1304UWB0346A,6382293.033,0.228932851,8,34.94474455
1404CHU0455,6592073.238,0.236457667,8,33.83269445
0602UWB0059,6696271.674,0.240195265,8,33.30623525
1308TOP6487,8117923.465,0.291189915,8,27.47347898
0501UWB5086,8886765.628,0.318768283,8,25.09659971
1302KIT0114,9606402.835,0.34458167,8,23.21655707
1303BRO0226A,9807255.759,0.351786264,8,22.74108121
0303UWB5093,10149913.26,0.364077389,8,21.97335031
1403MAT0302,10381817.01,0.372395776,8,21.48252078
0301UWB5457,11243136.95,0.403291322,8,19.83677693
0603UWB5086,11406775.59,0.40916104,8,19.55220368
1305UWB5957,12192682.73,0.43735153,8,18.29192185
1702UWB1110C,12715422.88,0.456102219,8,17.53992783
0903GUL0087,13762663.09,0.493666725,8,16.2052648
1101UWB5094,13825215.9,0.495910494,8,16.13194335
1401CHE0106,17171713.53,0.615949364,8,12.98808062
1301UWB0144,17405061.1,0.624319542,8,12.81395098
0102UWB5266,22711092.3,0.814646881,8,9.820205771
0703UWB0070A,24879747.92,0.892436558,8,8.964222643
0801SAF0736,24989894.1,0.896387501,8,8.924711676
0905UWB5121,45166474.55,1.620121442,8,4.937901439
0905UWB5120,56227966.32,2.016897152,8,3.966488818
1701UWB0698A,464906.0871,0.016676181,7,419.7603669
1003DRE0050,596307.4004,0.021389546,7,327.2626662
0502ROU0046,596929.7243,0.021411869,7,326.9214813
0903UWB0192,626900.2696,0.022486913,7,311.292177
1302PEA0120,637774.5865,0.022876974,7,305.9845184
0602UWB0069,740484.9944,0.026561197,7,263.5423421
0302LAC0132,751017.5142,0.026938998,7,259.8463365
1501BLY1016K,839275.6918,0.030104819,7,232.5209125
1304UWB5254,886427.8697,0.031796168,7,220.1523174
1306UWB5733,995863.6756,0.03572163,7,195.9597026
1701HAL0818,1002120.028,0.035946045,7,194.7363033
1302UWB5110,1166602.63,0.041846036,7,167.2798815
0602TRU5405,1218928.056,0.043722949,7,160.0989892
1301LIL0436,1502002.37,0.053876825,7,129.9259932
0602MEA0110,1561766.451,0.056020563,7,124.9541182
1701LLO0708,1597391.911,0.057298448,7,122.1673582
0903GRE0008,1660170.366,0.059550311,7,117.5476648
1701SEV0794,1694499.658,0.060781703,7,115.1662373
0801STO0617,1730617.14,0.062077237,7,112.762751
1004TRO0306,1739847.783,0.06240834,7,112.164496
1307SPR0843,2126705.943,0.076284942,7,91.76122837
1309UWB6531,2132918.122,0.076507773,7,91.49397143
0301UWB5545,2219173.08,0.079601738,7,87.93777802
1403SHA0299,2329870.836,0.083572467,7,83.75964311
0906BUL0030,2536467.425,0.090983087,7,76.93737668
1701CRO0705,2579740.947,0.092535308,7,75.64680087
1301SHA0447,2615352.509,0.093812694,7,74.61676735
0701PAD0006,2623960.757,0.094121472,7,74.37197724
1201UWB5015,3563931.308,0.127838216,7,54.75670905
1309GRE0924,3687096.433,0.132256149,7,52.92759581
1401WOO0127A,3898620.194,0.139843506,7,50.05595313
1301ROU0446,4284914.385,0.153699879,7,45.54330196
1501UWB5487,4326790.137,0.155201962,7,45.10252255
1304UWB345DD,4647094.429,0.166691277,7,41.99379907
1309UWB6428,4655768.215,0.167002406,7,41.91556381
1104AUS0516,4772934.62,0.171205165,7,40.88661699
1202UWB5241,5054836.564,0.181316988,7,38.60642124
1305UWB0369A,5192381.476,0.186250724,7,37.58374661
0103BIP5370,5268779.571,0.188991123,7,37.03877664
1201UWB5250,5450273.229,0.195501301,7,35.80538837
0701UWB5010,5468512.587,0.196155546,7,35.68596517
1401BOY0176A,5486463.434,0.196799443,7,35.56920629
1301FRO0425A,5854874.975,0.210014365,7,33.33105327
1306LOC0743,6399300.405,0.229542906,7,30.49538815
1301LAW0207,6554577.046,0.235112679,7,29.7729584
0703SNO0134,6658091.282,0.238825734,7,29.31007423
0501BUC5009,6703644.713,0.240459736,7,29.11090281
1404UWB5552,6725345.905,0.241238158,7,29.01696842
1403WAN0338,7218042.422,0.258911182,7,27.03629853
0704UWB5760,7753938.877,0.278133788,7,25.16774414
0703UWB0096A,8028008.888,0.287964679,7,24.30853683
1309SIL0944,8178747.44,0.293371671,7,23.8605179
1310FOW0012A,8367638.682,0.3001472,7,23.3218901
0602UWB5629,8648544.716,0.310223299,7,22.5643916
1302UWB0064E,9113470.811,0.326900198,7,21.41326326
0402LIV0067B,9128772.353,0.327449064,7,21.3773706
1303UWB0298,9458000.316,0.339258471,7,20.63323569
0602GLEXXX1,10262320.39,0.368109432,7,19.01608431
1702UWB1110D,10754254.53,0.38575511,7,18.14622754
0104PAR5418,10923179.76,0.391814458,7,17.86559903
0903UWB5014,11039133.09,0.395973704,7,17.67794157
0303BRO0014,11186205.77,0.401249201,7,17.44551761
1104HEW0388,12232973.02,0.438796742,7,15.95271643
0602UWB5497,13227736.74,0.474478917,7,14.75302643
1104DUC0387,13265190.13,0.47582237,7,14.71137223
0801UWB5158,13548386.66,0.485980629,7,14.40386628
0601BEL0376,14597998.32,0.5236302,7,13.36821292
1309UWB6555,14667808.6,0.526134294,7,13.30458796
0703UWB0096,15109460.56,0.54197635,7,12.91569272
1104WHI0603,15639623.05,0.560993279,7,12.47786785
0601SID0186,16886542.08,0.605720264,7,11.55648971
0105BRO0160K,17917043.53,0.642684351,7,10.89181646
1301COX6780,18025176.13,0.646563068,7,10.82647672
1401BEA5296,18122641.69,0.650059157,7,10.76825074
0801UWB0916,19431961.3,0.697024452,7,10.04268929
1309SIK6538,19452133.1,0.697748014,7,10.03227506
0703UWB0085A,19549328.99,0.701234431,7,9.982396317
0801SEC0976,19606880.12,0.70329879,7,9.95309547
1201ANN0496,19889078.33,0.71342124,7,9.811874963
0104UWB5662,22996495.64,0.824884299,7,8.486038602
0303LAK1031,23037414.76,0.826352067,7,8.470965677
0801THI0975,23376757.12,0.838524278,7,8.347999199
1702UWB5341,29356392.56,1.053013801,7,6.647586188
1004WIN0322,30053094.42,1.078004497,7,6.493479406
0703UWB0037B,31457423.94,1.128377797,7,6.203596012
1104CRA0421,46312594.66,1.66123277,7,4.21373821
0902UWB5104,48940152.54,1.755483272,7,3.987505955
1104ALD0420,50428662.23,1.808876114,7,3.869806199
0905LON0237,118503738.5,4.2507291,7,1.646776314
0905ROC0231,151411776.9,5.431140437,7,1.288863744
1302UWB5124,321415.9746,0.011529191,6,520.4181278
1301UWB0161A,662287.9426,0.023756269,6,252.5649177
1305UWB5798,961015.1481,0.034471613,6,174.0562572
1404UWB5425,1165295.988,0.041799167,6,143.5435301
0303UWB1026,1167670.271,0.041884333,6,143.2516558
1701LIL0701,1176447.114,0.042199158,6,142.1829318
0603UWB5159,1226484.663,0.043994005,6,136.3822189
1302UWB0044O,1510297.918,0.054174386,6,110.7534466
1104BUL0404,1562223.794,0.056036967,6,107.0721752
1303CRO0231,1606307.236,0.057618241,6,104.13369
1306UWB5736,1652410.701,0.059271972,6,101.228284
0905FRE0229,1675584.256,0.060103207,6,99.82828327
0501UWB5072,1737917.521,0.062339101,6,96.247778
1308SHA0903,1836138.71,0.065862296,6,91.09916306
0402UWB5032,2152274.095,0.077202072,6,77.71812156
1306WIL0769,2380755.158,0.085397688,6,70.25951375
1305MUD0379,2475277.002,0.088788186,6,67.57655794
1104UWB5256,2488717.12,0.089270283,6,67.21161614
0603UWB5167,2520397.208,0.090406648,6,66.36680092
1304WEI0345N,2533751.17,0.090885654,6,66.01701924
1202UWB5201,2558902.244,0.091787823,6,65.36814767
1701CHA0808,2584467.76,0.092704859,6,64.72152694
1304UWB5721,2763071.93,0.09911139,6,60.53794617
1201UWB5104,2908644.406,0.104333075,6,57.5081297
0503UWB5268,3025715.636,0.10853242,6,55.28302057
1401ECH0078,3025915.278,0.108539581,6,55.27937314
1306ECH0473,3058392.246,0.10970453,6,54.69236327
1701SAY0809A,3064171.953,0.109911848,6,54.58920136
0103UWB5286,3074323.818,0.110275995,6,54.40893987
1104UWB0336A,3656592.676,0.131161979,6,45.74496384
1306UWB6300,4019991.839,0.144197107,6,41.60971128
1305UWB5866,4113739.326,0.14755983,6,40.66147281
1401MAR0133,4255865.26,0.152657887,6,39.30357037
1306FOU0770,4387009.93,0.157362046,6,38.12863486
1404REX0457,4513177.969,0.161887694,6,37.06273072
1302DEN0089J,4686076.598,0.168089568,6,35.69525514
1402UWB5086,4815840.186,0.172744187,6,34.73344075
1304UWB0345J,4880024.009,0.175046461,6,34.2766141
0905PAY0068,4894689.306,0.175572505,6,34.17391571
1201UWB0940A,4969801.464,0.178266779,6,33.65742092
1304BEA0345A,5051897.047,0.181211547,6,33.1104728
1402SWI0057,5183511.685,0.185932564,6,32.26976419
1306JER0472,5316474.075,0.190701925,6,31.46271333
1306ARK0753A,5349961.043,0.191903103,6,31.26577902
0202STI0140,5428439.293,0.194718117,6,30.81377367
1401CAM0163,5478869.882,0.196527063,6,30.53014643
1202UWB0643A,5544257.54,0.198872518,6,30.17008112
1302UWB5134,5707895.84,0.204742224,6,29.30514229
0602DEA0036,6200007.121,0.222394255,6,26.97911413
1402CON0046,6205023.499,0.222574193,6,26.95730319
1401LYN0221B,6363284.732,0.228251023,6,26.28684819
0104UWB5723,6389271.92,0.229183184,6,26.17993127
1306UWB6312,6402092.855,0.229643071,6,26.12750292
1201UWB0685E,6443332.425,0.231122334,6,25.96027781
1401UWB5234,6625331.465,0.23765064,6,25.24714433
0704UWB5710,6890814.779,0.247173526,6,24.27444433
1301REN0336,6899529.065,0.247486108,6,24.24378507
0602UWB5673,7178109.211,0.257478777,6,23.30289145
0702UWB5477,7191671.766,0.257965266,6,23.25894523
0801FIR0977,7483802.401,0.268443992,6,22.35103104
1601UWB6634,7657512.778,0.274674983,6,21.84399878
0602WAR0094,7660990.594,0.274799733,6,21.83408238
1006EDG0381,8301667.455,0.297780812,6,20.14904845
0801UWB5382,8324217.506,0.298589682,6,20.09446529
0303BUD0015,8408224.384,0.301603009,6,19.89370075
0201VEE5457,8565803.117,0.307255358,6,19.52773108
0201UWB5470,8631673.558,0.309618131,6,19.37871012
0703UWB0097,9034720.799,0.324075435,6,18.51420796
1104BIR0523,9242952,0.331544688,6,18.09710791
1401TUR0190,10526347.82,0.377580096,6,15.89066812
0402LER0073B,10581118.46,0.379544719,6,15.80841386
0801UWB5635,12437544.32,0.446134715,6,13.44885256
1202UWB5174,12684138.04,0.454980031,6,13.18739194
0903UBR0317,13016066.78,0.466886315,6,12.85109416
1301UWB0354,13047418.07,0.468010886,6,12.82021461
